U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,N_U_235,0,1,5,10,15,20,25,25.001,26,30,35,40,45,50,50.001,51,55,60,65,70,75,75.001,76,80,85,90,95,100,100.001,101,105,110,115,120,125,125.001,126,130,135,140,145,150,150.001,151,155,160,165,170,175,175.001,176,180,185,190,195,200,200.001,201,205,210,215,220,225,225.001,226,230,235,240,245,250,250.001,251,255,260,265,270,275,275.001,276,280,285,290,295,300
0.711,10920,2.9,1,1,1,1,1.75E+20,40.96525931,46.43090844,49.43346389,55.01147443,64.14535349,90.5039947,99.48185778,60.56907643,68.44556575,69.58001367,74.14693742,83.69934974,113.9211389,122.3596521,70.76666635,80.28141548,81.45949205,85.51157978,96.6721577,129.4357347,135.5528038,78.56966039,88.91442883,90.60680291,93.7920633,103.5432165,139.9229268,144.462229,82.32963889,94.60042217,95.7233147,98.41096876,109.397851,147.7454967,153.4372005,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333,87.30763363,99.20647061,100.5655674,103.0309558,114.947487,152.9033772,158.3868333
0.711,10920,2.9,1,1,1,2,1.75E+20,48.3141226,56.03829194,60.33329721,68.13891478,80.22054342,111.3755402,125.6118763,74.4116007,86.76047353,88.82154978,96.64817761,108.7973613,143.704469,153.7783641,90.1269409,105.6109697,107.7801305,113.2668738,125.5761562,164.6603276,174.5046148,101.8276577,118.237586,119.2588135,125.0268525,138.664059,179.2137102,185.2505515,105.4910255,122.9473651,125.4549018,131.2261486,142.5855435,188.0910975,191.7538963,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748,109.4560178,128.7046089,130.0209524,134.8035724,146.8702239,191.0799996,196.0893748
0.711,10920,2.9,1,1,1,3,1.75E+20,57.71165777,67.62413732,74.39190448,85.0914123,99.89626616,142.2034822,157.8746449,97.02954594,114.6666617,116.7527719,125.6603751,139.4775423,187.5833726,199.8710982,118.7041362,141.678308,142.7542455,147.9866326,160.6230979,210.8573559,218.6823909,129.131681,152.2559949,154.067668,158.5634401,173.7131133,226.3836816,232.6149146,135.8108023,161.8999778,162.8313418,167.9756453,179.7836292,235.1613812,240.3379231,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949,141.0736214,167.9088081,167.8267965,172.179216,183.2567691,239.4421169,243.4201949
0.711,10920,2.9,1,1,1,4,1.75E+20,69.37040814,80.25779839,87.92135457,103.399375,123.2925674,174.3011362,194.6215714,122.9079252,143.1215813,144.98357,156.0591305,171.0163734,228.3964643,239.7876349,147.6597313,172.9130898,174.7495666,179.353984,194.4546876,256.6691616,264.338914,162.8146418,190.9735701,189.8016384,194.4988538,207.2994081,271.4261863,279.2760796,170.4934694,196.8613025,198.2187046,199.7487547,211.9121092,277.9168545,281.4641856,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361,172.026994,200.3573821,199.2193899,203.0925947,217.2203461,281.5506601,286.8796361
0.711,10920,2.9,1,1,1,5,1.75E+20,82.97344566,94.05290427,104.2604037,122.6404474,147.6172362,206.1133374,231.05431,155.7632323,176.4028121,177.3844687,186.9792583,205.0963847,268.4741729,281.4286143,186.3041699,211.2495757,207.5782416,214.7135838,232.8256654,298.3964622,306.3160261,197.1779575,224.7441488,222.0181449,226.0668569,241.797403,308.580866,315.0956376,203.180375,230.6705985,227.3769173,230.1943864,249.1179705,313.6803307,318.5212027,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343,206.5796163,232.5818563,231.2628188,234.8107073,250.719182,315.2388103,319.9081343
0.711,10920,2.9,1,1,1,6,1.75E+20,92.00816488,105.3923423,118.43778,144.0927515,178.7489231,234.3582262,259.4116063,183.7148657,207.7259753,208.0527381,220.8165493,247.1102259,302.3001547,313.992244,217.0810344,245.193413,242.1892738,247.7193891,269.3961594,325.4548142,332.2247571,227.8325057,258.4420229,253.3695405,258.8142656,282.9573334,336.9080159,346.610401,234.4617623,266.1432554,261.6285193,266.647629,289.2477664,343.8697963,346.608199,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454,236.3846553,267.6045067,263.5713872,268.2052825,289.8025263,343.5885571,350.1164454
0.711,10920,2.9,1,1,2,1,1.75E+20,128.395498,151.9081586,172.8768934,213.9745056,256.5135269,294.0359129,323.4195709,275.9666566,317.8198419,309.9548114,322.3723384,343.6201271,361.8289024,376.725493,312.2182245,359.387256,346.1788794,353.4728175,371.7742333,386.7953026,396.7158318,326.5190885,375.5906381,359.054152,361.7135403,376.5647975,388.2531507,397.4210005,328.3957676,379.4086762,362.9772005,364.160382,378.4125007,392.7453697,400.5590714,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508,326.8383017,376.0601206,359.6195345,360.6786286,373.5150168,387.1443768,393.5452508
0.711,10920,2.9,1,1,2,2,1.75E+20,136.1522411,156.7547722,179.4727545,220.7895841,261.2527993,292.4560412,325.3497607,290.7088875,327.5551902,316.2755848,329.5745743,347.8218725,362.3843037,383.9290144,336.0198143,377.4106987,359.6250046,363.0897713,382.3487884,388.8708827,401.0993678,345.1384968,390.4422481,369.1952236,372.0414406,383.4200745,392.1786496,401.5579486,342.7090971,388.1124306,367.9932499,370.7534285,382.26795,390.7917239,400.4831173,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319,345.2265256,389.447711,371.5804363,370.9770516,382.6298447,388.4164088,397.0078319
0.711,10920,2.9,1,1,2,3,1.75E+20,135.9263735,156.2257596,179.0520293,221.1932367,264.4624297,297.5433468,328.6973279,297.829177,333.6782557,321.9997915,333.3976107,355.1175611,370.1380108,386.926055,341.1321232,381.0443585,363.7666231,368.2235085,383.4899264,390.2461667,403.4193853,354.7179727,395.5797338,379.5379509,376.6615328,391.3452631,398.9914562,407.7792464,354.3288631,400.0012326,379.7802742,376.7274701,387.3682989,391.9454317,402.4818736,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275,348.6312991,391.5935658,373.4119048,373.6903192,384.2885786,394.0605226,401.9289275
0.711,10920,2.9,1,1,2,4,1.75E+20,132.4598346,155.6292647,176.4012945,219.223056,260.8372129,293.7695654,324.7221669,280.8156249,321.0837581,312.7817184,328.4380853,348.3698839,366.0093668,378.5732503,322.6011376,368.9979608,351.4825572,355.2350494,373.9649946,387.0110927,396.5924155,337.3251293,384.1971318,369.3563906,373.0086163,386.1790167,394.4257593,402.0781539,335.6645024,387.253897,369.3630248,370.9577612,383.7335625,394.5914226,402.3635551,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969,339.1387101,390.2035703,370.8742503,369.8493731,384.3340659,393.0420266,404.487969
0.711,10920,2.9,1,1,2,5,1.75E+20,116.4956067,143.6398951,166.4428579,206.8314549,249.5361516,285.5386654,313.0761099,248.3611039,301.0661661,296.3297593,311.6063259,335.5019878,357.7334389,375.5389723,290.5964195,350.9727166,341.6354908,347.7188759,365.4606588,387.1873856,395.6196558,300.7188367,365.1761658,351.4285184,355.9946803,371.0834019,387.9993731,397.7967154,302.6032812,369.0186384,354.1829292,357.9146335,373.9814224,387.0819858,393.1466739,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939,302.6930181,368.341479,352.5136344,355.2093742,370.1563673,386.1054669,393.5215939
0.711,10920,2.9,1,1,2,6,1.75E+20,103.2626864,129.9311526,148.198581,185.5532213,230.3303146,272.2630248,300.2135274,215.9500281,266.6701635,266.4627156,285.1055138,315.3593999,348.029094,362.988377,254.1832423,314.2153736,308.3398143,320.0380567,347.1710527,376.2526735,382.3813264,263.5225097,324.0127662,320.686623,332.0450868,354.5841608,381.9341559,388.0221887,266.7063628,330.5345866,324.7147367,333.4661129,357.9563616,384.4267316,387.5245677,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397,265.9512977,330.3290751,324.0287534,331.454422,355.2463586,379.941225,386.5308397
0.711,10920,2.9,1,1,3,1,1.75E+20,70.49242322,81.26510267,90.58125985,107.5952037,130.4830804,201.406919,219.9552204,132.2274526,152.103973,155.3551582,166.5429605,185.5435691,267.0859799,278.8316741,162.6665184,187.1640729,187.1561581,196.0839616,212.8177552,303.7386535,307.2699441,175.3074144,201.2044577,201.5750579,208.3601357,224.3160398,312.7118472,316.8191156,178.5046042,207.4401182,207.3761008,211.145127,229.8062399,321.1948715,320.1574885,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848,183.3396874,210.6902846,211.2988385,215.6263676,234.4714963,324.7974425,327.2214848
0.711,10920,2.9,1,1,3,2,1.75E+20,57.16629883,68.73816622,75.84064521,88.82601086,105.6650471,165.4441128,183.3749098,99.87285151,121.4458463,124.1994378,132.6912884,148.2629426,219.6707096,230.946124,123.2634047,151.5407802,152.6203008,157.9654464,173.2705931,249.9355758,256.9663399,134.3073125,164.90258,165.1394263,172.5100494,187.0369341,269.2984493,274.9324557,142.5390262,175.9060491,176.2221825,181.321992,194.7264202,277.9668813,282.0261768,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838,146.8611639,178.941037,180.0999944,185.5724505,199.1362476,284.408635,288.2207838
0.711,10920,2.9,1,1,3,3,1.75E+20,46.61039214,56.87412571,61.97281518,71.77915574,85.80021277,128.8163547,143.0098648,75.18286209,93.26879563,96.69065086,105.6814112,119.7043424,168.8752811,179.4091236,91.75923215,114.7519798,118.8941618,125.2160243,138.5353706,197.7933518,201.9773202,101.2290696,127.7150683,131.837091,138.4085865,150.7353386,212.8490339,217.8004445,108.4871105,136.5400762,140.2311812,146.4804565,161.3302535,223.1466251,225.1028126,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163,111.903143,140.6654643,143.6539693,151.5153836,164.0071152,228.8486608,231.7694163
0.711,10920,2.9,1,1,3,4,1.75E+20,39.36277348,45.02693723,49.08295966,56.24172256,68.27243085,99.83191116,110.5564677,60.67056666,70.52143097,74.18479709,79.71942807,94.27647724,130.7133391,139.8092094,71.56565173,84.64710772,88.24096405,92.97349396,108.515873,150.8674525,158.3563639,81.32681753,95.60173802,97.69769693,103.8049148,121.0301447,166.5681543,172.0361737,85.67376709,102.2227928,104.8242267,112.3407378,128.2978146,175.8477307,180.638007,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203,91.09506779,107.6125681,110.774922,116.9006423,133.4871072,182.7479259,189.2925203
0.711,10920,2.9,1,1,3,5,1.75E+20,31.46532375,35.55969586,37.32866367,41.55703635,49.36977527,75.46101833,84.70746418,45.20935282,50.90873581,52.77312823,56.05769105,65.43645816,98.38853177,104.7961904,54.56078539,60.99891868,62.82160893,65.82692888,76.22919849,112.3569583,119.336883,61.50228669,70.6293937,71.39989296,74.45458339,84.50670159,125.0432828,131.133437,65.96540577,74.22419795,75.1307885,78.89830033,90.47086694,133.5283816,138.6535226,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426,70.29654465,79.32428754,80.26858912,83.73897569,94.5080548,140.4831736,145.7373426
0.711,10920,2.9,1,1,3,6,1.75E+20,27.42803954,30.13671562,31.40957083,33.67817227,38.12027024,61.71956638,67.60878962,36.61301698,40.28018161,41.17226221,43.46548541,48.52670426,76.72337121,82.26395659,43.68969883,46.93990314,48.06693218,50.39905764,55.50529977,87.78848533,92.51383998,47.97028126,52.97456525,53.86352643,54.95152851,59.99475805,95.26478499,100.5719903,50.75745202,56.2598967,57.1505581,58.92794171,63.84872511,101.5763745,105.1013073,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828,54.01830637,59.31522316,59.46748061,61.88406698,67.4935648,107.0290309,111.8384828
0.711,10920,2.9,1,2,1,1,1.75E+20,47.40971885,53.24811548,56.66668527,62.74816089,71.42302362,97.86500907,108.1581811,67.34968798,76.55534424,78.20011756,82.35511003,92.58555966,121.9722141,130.499758,80.54021686,90.86020537,92.24262474,95.81805215,105.7077748,138.6253855,144.6689827,88.78835194,98.67397294,100.3087967,103.3623763,112.9817724,147.6265615,153.0587083,93.60381827,104.6453436,106.2824472,109.0895756,118.3537956,153.8287269,158.4145696,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353,95.39671986,107.2624886,108.5767966,111.8834076,122.4472193,159.566742,164.1646353
0.711,10920,2.9,1,2,1,2,1.75E+20,55.86009707,63.69425713,67.77744105,76.54744058,89.8645557,121.5840966,135.7857921,86.42307353,98.91210777,101.4229586,106.2262906,119.0338227,153.9631801,162.68932,100.6666165,115.3385428,117.1357351,122.1019306,134.2508868,173.2110212,180.3337841,111.3558989,129.0469923,128.9589598,133.4173853,145.1445054,184.9045661,191.83044,116.1746905,133.8866344,135.0572569,139.437171,148.9458765,191.1711959,196.2375445,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586,119.8561321,138.3716799,139.2363379,142.4257325,154.0079898,197.5108873,204.0301586
0.711,10920,2.9,1,2,1,3,1.75E+20,65.12040457,75.05488863,81.52959516,93.9416005,109.959923,149.8087868,167.1892804,108.3487798,125.854653,128.1162513,136.4906902,150.1612853,196.2790702,206.7682613,131.2131051,152.4090827,151.8138644,158.6292905,171.7895977,217.790155,227.0273386,143.3851079,166.664317,168.1238124,171.8357669,183.4455822,232.6668595,239.1212867,148.3427944,172.0167495,171.8779849,176.6307978,188.9747181,240.3876369,245.2252543,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856,153.183091,176.833154,177.5844431,182.4761026,194.4578672,244.0528976,249.9172856
0.711,10920,2.9,1,2,1,4,1.75E+20,77.77108348,89.31152211,97.1534169,112.85599,134.052362,183.4515681,204.4073334,138.9161222,157.6361975,159.1009528,168.1454933,182.4135965,234.754497,245.191589,162.8689635,186.6948635,185.9996992,191.0207821,204.4164274,260.0745034,267.9040767,175.3951887,200.0078442,198.9817685,203.268512,217.6701318,273.8598167,280.4858095,181.960353,207.4267986,205.5235475,209.8162508,222.4026848,281.280176,286.829516,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199,186.6228327,213.4243224,211.4912651,215.7471969,227.4549253,282.7155807,286.6058199
